time,open,high,low,close,volume
2005-01-04 00:00:00+00:00,110.46500,110.57700,110.31900,110.53000,1232
2005-01-05 00:00:00+00:00,110.32000,110.43000,110.00600,110.38500,1078
2005-01-06 00:00:00+00:00,110.28500,110.65500,110.11700,110.47800,1046
2005-01-07 00:00:00+00:00,110.59500,110.87600,110.14300,110.59100,1698
2005-01-10 00:00:00+00:00,110.57700,110.80800,110.52800,110.68200,765
2005-01-11 00:00:00+00:00,110.74900,110.85800,110.54400,110.71500,728
2005-01-12 00:00:00+00:00,110.62400,110.69700,110.42700,110.52100,922
2005-01-13 00:00:00+00:00,110.47900,111.00000,110.40000,110.94100,1610
2005-01-14 00:00:00+00:00,110.89900,111.07900,110.72400,110.88500,1111
2005-01-17 00:00:00+00:00,111.01000,111.07900,110.89200,110.96600,590
2005-01-18 00:00:00+00:00,110.86500,110.94500,110.41000,110.45400,1674
2005-01-19 00:00:00+00:00,110.68000,110.74000,110.26800,110.35900,1373
2005-01-20 00:00:00+00:00,110.36700,110.47700,109.95300,110.15400,1530
2005-01-21 00:00:00+00:00,110.24100,110.27100,109.78700,110.16800,1641
2005-01-24 00:00:00+00:00,110.36200,110.41100,110.14800,110.24800,705
2005-01-25 00:00:00+00:00,110.32600,110.50800,110.18800,110.25200,913
2005-01-26 00:00:00+00:00,110.23000,110.39000,110.08400,110.18600,1167
2005-01-27 00:00:00+00:00,110.07500,110.08500,109.68000,109.92200,1510
2005-01-28 00:00:00+00:00,109.95000,110.31100,109.88000,110.15400,1089
2005-01-31 00:00:00+00:00,110.20900,110.28900,109.95200,110.27400,1229
2005-02-01 00:00:00+00:00,110.32200,110.52400,110.21300,110.36700,1298
2005-02-02 00:00:00+00:00,110.37500,110.44800,110.27700,110.33100,623
2005-02-03 00:00:00+00:00,110.31000,110.31100,110.04500,110.22600,988
2005-02-04 00:00:00+00:00,110.23400,111.06300,110.21400,110.90500,1783
2005-02-07 00:00:00+00:00,110.88100,111.28400,110.87100,111.26400,805
2005-02-08 00:00:00+00:00,111.10300,111.57600,110.97400,111.56600,1113
2005-02-09 00:00:00+00:00,111.51500,111.81300,111.16100,111.45100,1514
2005-02-10 00:00:00+00:00,111.52900,111.61800,111.19600,111.28600,1463
2005-02-11 00:00:00+00:00,111.21400,111.26500,111.01000,111.06100,809
2005-02-14 00:00:00+00:00,110.98700,110.99800,110.62000,110.75400,910
2005-02-15 00:00:00+00:00,110.69200,110.81500,110.44900,110.51900,946
2005-02-16 00:00:00+00:00,110.58700,111.05700,110.52200,110.55200,1477
2005-02-17 00:00:00+00:00,110.46100,110.61100,110.12600,110.24800,1216
2005-02-18 00:00:00+00:00,110.21600,110.30600,109.62400,109.67400,1610
2005-02-21 00:00:00+00:00,109.74900,109.80000,109.38600,109.48600,1042
2005-02-22 00:00:00+00:00,109.68300,109.76300,109.30800,109.48900,1294
2005-02-23 00:00:00+00:00,109.41800,109.66000,109.08500,109.15400,1682
2005-02-24 00:00:00+00:00,108.98300,109.35500,108.76400,109.00900,1690
2005-02-25 00:00:00+00:00,108.98700,109.35800,108.92700,109.28100,1111
2005-02-28 00:00:00+00:00,109.32600,109.55000,109.03300,109.14200,1237
2005-03-01 00:00:00+00:00,109.53000,109.68000,109.41900,109.50900,1160
2005-03-02 00:00:00+00:00,109.50800,109.52800,108.93600,109.08600,1594
2005-03-03 00:00:00+00:00,109.12500,109.31500,109.10500,109.24400,1009
2005-03-04 00:00:00+00:00,109.13300,109.66300,108.95200,109.55300,1638
2005-03-07 00:00:00+00:00,109.53700,109.80700,109.39600,109.50600,891
2005-03-08 00:00:00+00:00,109.58500,109.64500,108.97300,109.00300,1376
2005-03-09 00:00:00+00:00,109.14200,109.22200,108.75000,108.85000,1337
2005-03-10 00:00:00+00:00,108.58800,108.92800,108.55800,108.83800,1421
2005-03-11 00:00:00+00:00,108.80700,109.03700,108.68600,108.89600,1235
2005-03-14 00:00:00+00:00,108.73000,109.06000,108.67000,108.97000,934
2005-03-15 00:00:00+00:00,109.02800,109.48900,109.02800,109.42800,1462
2005-03-16 00:00:00+00:00,109.29700,109.65700,109.11600,109.58600,1655
2005-03-17 00:00:00+00:00,109.60500,109.62500,109.15400,109.40400,1199
2005-03-18 00:00:00+00:00,109.32200,109.40200,109.09100,109.19100,809
2005-03-21 00:00:00+00:00,108.94500,109.15500,108.85500,109.07500,702
2005-03-22 00:00:00+00:00,109.13300,109.63400,109.10300,109.53300,914
2005-03-23 00:00:00+00:00,109.11100,109.33100,109.01000,109.05000,1430
2005-03-24 00:00:00+00:00,109.24900,109.38900,108.98900,109.18800,1041
