time,open,high,low,close,volume
2005-01-02 00:00:00+00:00,0.78230,0.78390,0.78060,0.78320,391
2005-01-03 00:00:00+00:00,0.78330,0.78350,0.77265,0.77695,8844
2005-01-04 00:00:00+00:00,0.77705,0.78015,0.76360,0.76540,22956
2005-01-05 00:00:00+00:00,0.76550,0.76840,0.75940,0.76500,20946
2005-01-06 00:00:00+00:00,0.76510,0.76510,0.75770,0.76220,17512
2005-01-07 00:00:00+00:00,0.76220,0.76680,0.75400,0.75750,15680
2005-01-09 00:00:00+00:00,0.75700,0.75860,0.75550,0.75830,683
2005-01-10 00:00:00+00:00,0.75830,0.76100,0.75660,0.75900,15371
2005-01-11 00:00:00+00:00,0.75900,0.76430,0.75820,0.76270,17601
2005-01-12 00:00:00+00:00,0.76270,0.76980,0.75510,0.76620,19569
2005-01-13 00:00:00+00:00,0.76620,0.76870,0.76430,0.76510,16901
2005-01-14 00:00:00+00:00,0.76510,0.76540,0.75670,0.75880,21312
2005-01-16 00:00:00+00:00,0.75900,0.76030,0.75820,0.75820,452
2005-01-17 00:00:00+00:00,0.75820,0.76200,0.75480,0.75570,11360
2005-01-18 00:00:00+00:00,0.75580,0.75890,0.75050,0.75520,20778
2005-01-19 00:00:00+00:00,0.75530,0.76530,0.75520,0.76010,20720
2005-01-20 00:00:00+00:00,0.76010,0.76230,0.75720,0.75900,18099
2005-01-21 00:00:00+00:00,0.75900,0.77160,0.75720,0.76940,17743
2005-01-23 00:00:00+00:00,0.76870,0.77110,0.76820,0.77010,713
2005-01-24 00:00:00+00:00,0.77010,0.77190,0.76830,0.77030,14636
2005-01-25 00:00:00+00:00,0.77040,0.77280,0.76290,0.76530,19267
2005-01-26 00:00:00+00:00,0.76530,0.77620,0.76500,0.77480,19502
2005-01-27 00:00:00+00:00,0.77480,0.78030,0.77310,0.77750,21059
2005-01-28 00:00:00+00:00,0.77750,0.77880,0.77100,0.77500,17879
2005-01-30 00:00:00+00:00,0.77430,0.77440,0.77330,0.77400,593
2005-01-31 00:00:00+00:00,0.77400,0.77660,0.77190,0.77470,19670
2005-02-01 00:00:00+00:00,0.77460,0.77580,0.76970,0.77485,20519
2005-02-02 00:00:00+00:00,0.77485,0.77890,0.77330,0.77760,19688
2005-02-03 00:00:00+00:00,0.77770,0.77780,0.76740,0.77090,21811
2005-02-04 00:00:00+00:00,0.77080,0.77590,0.76820,0.77040,21444
2005-02-06 00:00:00+00:00,0.77000,0.77000,0.76650,0.76720,990
2005-02-07 00:00:00+00:00,0.76720,0.77380,0.76690,0.76780,20972
2005-02-08 00:00:00+00:00,0.76780,0.76800,0.76130,0.76570,20570
2005-02-09 00:00:00+00:00,0.76570,0.77250,0.76310,0.77160,19609
2005-02-10 00:00:00+00:00,0.77160,0.78390,0.77080,0.78130,23503
2005-02-11 00:00:00+00:00,0.78140,0.78640,0.78100,0.78600,16197
2005-02-13 00:00:00+00:00,0.78500,0.78650,0.78500,0.78650,578
2005-02-14 00:00:00+00:00,0.78650,0.78890,0.78460,0.78690,15378
2005-02-15 00:00:00+00:00,0.78690,0.78820,0.78250,0.78590,21512
2005-02-16 00:00:00+00:00,0.78590,0.78650,0.77880,0.78330,22590
