time,open,high,low,close,volume
2005-01-03 00:00:00+00:00,3808.50000,3885.00000,3806.60000,3847.10000,5368
2005-01-04 00:00:00+00:00,3846.80000,3873.90000,3839.80000,3849.40000,4264
2005-01-05 00:00:00+00:00,3834.60000,3849.20000,3826.10000,3843.30000,4514
2005-01-06 00:00:00+00:00,3825.40000,3864.50000,3823.40000,3863.00000,3846
2005-01-07 00:00:00+00:00,3850.20000,3883.70000,3845.20000,3874.80000,5109
2005-01-10 00:00:00+00:00,3870.60000,3884.10000,3858.10000,3881.70000,4182
2005-01-11 00:00:00+00:00,3879.90000,3892.90000,3827.10000,3838.10000,5537
2005-01-12 00:00:00+00:00,3844.20000,3856.70000,3803.30000,3816.40000,4918
2005-01-13 00:00:00+00:00,3838.50000,3843.50000,3820.10000,3838.20000,3996
2005-01-14 00:00:00+00:00,3810.80000,3861.90000,3810.80000,3849.90000,3957
2005-01-17 00:00:00+00:00,3854.70000,3882.80000,3854.70000,3875.30000,1940
2005-01-18 00:00:00+00:00,3871.50000,3888.60000,3848.10000,3883.10000,4335
2005-01-19 00:00:00+00:00,3882.80000,3892.30000,3862.90000,3869.40000,4038
2005-01-20 00:00:00+00:00,3840.60000,3852.20000,3820.70000,3822.30000,4504
2005-01-21 00:00:00+00:00,3822.50000,3854.10000,3822.50000,3832.70000,3751
2005-01-24 00:00:00+00:00,3817.80000,3851.40000,3813.30000,3844.90000,4848
2005-01-25 00:00:00+00:00,3843.10000,3883.20000,3837.20000,3876.80000,4466
2005-01-26 00:00:00+00:00,3883.00000,3886.50000,3869.70000,3878.20000,3821
2005-01-27 00:00:00+00:00,3878.40000,3889.10000,3857.10000,3877.60000,5168
2005-01-28 00:00:00+00:00,3883.80000,3895.80000,3863.60000,3869.10000,3981
2005-01-31 00:00:00+00:00,3898.60000,3911.20000,3888.60000,3909.20000,3403
2005-02-01 00:00:00+00:00,3910.50000,3942.10000,3904.50000,3939.70000,2735
2005-02-02 00:00:00+00:00,3940.90000,3950.00000,3931.40000,3939.10000,2410
