time,open,high,low,close,volume
2005-01-02 00:00:00+00:00,1.35600,1.35795,1.35410,1.35795,900
2005-01-03 00:00:00+00:00,1.35815,1.35815,1.33855,1.34670,37967
2005-01-04 00:00:00+00:00,1.34680,1.34960,1.32488,1.32820,42344
2005-01-05 00:00:00+00:00,1.32810,1.33028,1.32152,1.32770,40162
2005-01-06 00:00:00+00:00,1.32780,1.32780,1.31562,1.31820,37948
2005-01-07 00:00:00+00:00,1.31810,1.32508,1.30248,1.30540,36698
2005-01-09 00:00:00+00:00,1.30520,1.30740,1.30490,1.30740,566
2005-01-10 00:00:00+00:00,1.30730,1.31238,1.30600,1.31070,35446
2005-01-11 00:00:00+00:00,1.31080,1.31718,1.31008,1.31160,36612
2005-01-12 00:00:00+00:00,1.31150,1.32935,1.30832,1.32570,36400
2005-01-13 00:00:00+00:00,1.32570,1.32668,1.31932,1.32090,35539
2005-01-14 00:00:00+00:00,1.32100,1.32110,1.30576,1.31110,46857
2005-01-16 00:00:00+00:00,1.31060,1.31140,1.30960,1.30980,1165
2005-01-17 00:00:00+00:00,1.30980,1.31280,1.30364,1.30470,25096
2005-01-18 00:00:00+00:00,1.30480,1.30748,1.29954,1.30130,38370
2005-01-19 00:00:00+00:00,1.30150,1.31186,1.29636,1.30010,39635
2005-01-20 00:00:00+00:00,1.30020,1.30235,1.29198,1.29620,38807
2005-01-21 00:00:00+00:00,1.29590,1.30688,1.29340,1.30370,36346
2005-01-23 00:00:00+00:00,1.30420,1.30540,1.30370,1.30400,740
2005-01-24 00:00:00+00:00,1.30400,1.30998,1.30282,1.30382,36269
2005-01-25 00:00:00+00:00,1.30372,1.30756,1.29438,1.29670,38789
2005-01-26 00:00:00+00:00,1.29670,1.31090,1.29660,1.30770,35628
2005-01-27 00:00:00+00:00,1.30780,1.31238,1.30124,1.30400,36955
2005-01-28 00:00:00+00:00,1.30390,1.30798,1.29848,1.30370,32675
2005-01-30 00:00:00+00:00,1.30290,1.30370,1.30070,1.30220,811
2005-01-31 00:00:00+00:00,1.30210,1.30580,1.29754,1.30488,34897
2005-02-01 00:00:00+00:00,1.30488,1.30668,1.30014,1.30458,35484
2005-02-02 00:00:00+00:00,1.30478,1.30938,1.30102,1.30320,35694
2005-02-03 00:00:00+00:00,1.30330,1.30380,1.29414,1.29700,30826
2005-02-04 00:00:00+00:00,1.29680,1.30435,1.28650,1.28690,32074
