time,open,high,low,close,volume
2005-01-02 00:00:00+00:00,1619.80000,1620.30000,1619.30000,1619.80000,20
2005-01-03 00:00:00+00:00,1620.30000,1635.80000,1597.00000,1606.50000,4810
2005-01-04 00:00:00+00:00,1607.00000,1612.10000,1563.80000,1575.30000,5670
2005-01-05 00:00:00+00:00,1575.30000,1580.30000,1556.00000,1559.50000,5632
2005-01-06 00:00:00+00:00,1559.00000,1570.00000,1554.10000,1556.10000,4521
2005-01-07 00:00:00+00:00,1555.60000,1577.10000,1550.20000,1560.70000,5649
2005-01-09 00:00:00+00:00,1563.90000,1563.90000,1561.90000,1562.40000,35
2005-01-10 00:00:00+00:00,1562.40000,1577.40000,1557.00000,1563.50000,4536
2005-01-11 00:00:00+00:00,1563.00000,1565.00000,1544.20000,1561.10000,5093
2005-01-12 00:00:00+00:00,1560.60000,1569.70000,1540.80000,1568.20000,5799
2005-01-13 00:00:00+00:00,1567.70000,1567.70000,1540.90000,1542.90000,4521
2005-01-14 00:00:00+00:00,1542.40000,1562.90000,1541.90000,1556.40000,3696
2005-01-16 00:00:00+00:00,1557.60000,1559.60000,1556.70000,1558.10000,14
2005-01-17 00:00:00+00:00,1558.60000,1562.70000,1558.20000,1560.70000,184
2005-01-18 00:00:00+00:00,1561.20000,1574.30000,1549.80000,1569.80000,4162
2005-01-19 00:00:00+00:00,1569.80000,1574.30000,1520.60000,1526.10000,5103
2005-01-20 00:00:00+00:00,1525.60000,1534.10000,1513.20000,1518.20000,5454
2005-01-21 00:00:00+00:00,1518.70000,1525.30000,1500.40000,1503.40000,5096
2005-01-23 00:00:00+00:00,1504.60000,1507.10000,1504.10000,1505.10000,33
2005-01-24 00:00:00+00:00,1504.60000,1509.10000,1479.30000,1487.70000,5707
2005-01-25 00:00:00+00:00,1487.70000,1504.80000,1487.30000,1494.80000,4500
2005-01-26 00:00:00+00:00,1494.80000,1512.80000,1491.90000,1501.90000,4353
2005-01-27 00:00:00+00:00,1501.40000,1513.00000,1495.50000,1510.50000,4840
2005-01-28 00:00:00+00:00,1510.00000,1512.00000,1484.60000,1503.60000,4643
2005-01-30 00:00:00+00:00,1508.30000,1518.30000,1507.80000,1515.30000,112
2005-01-31 00:00:00+00:00,1514.80000,1523.30000,1511.30000,1518.40000,3782
2005-02-01 00:00:00+00:00,1518.90000,1529.90000,1516.40000,1529.40000,3481
2005-02-02 00:00:00+00:00,1528.90000,1531.00000,1513.60000,1518.60000,3566
2005-02-03 00:00:00+00:00,1518.10000,1520.60000,1500.20000,1508.20000,3608
2005-02-04 00:00:00+00:00,1508.20000,1534.70000,1502.80000,1531.20000,4194
