time,open,high,low,close,volume
2005-01-03 00:00:00+00:00,0.08748,0.08865,0.08739,0.08845,312
2005-01-04 00:00:00+00:00,0.08860,0.08899,0.08687,0.08697,306
2005-01-05 00:00:00+00:00,0.08606,0.08664,0.08548,0.08664,272
2005-01-06 00:00:00+00:00,0.08669,0.08689,0.08563,0.08689,211
2005-01-07 00:00:00+00:00,0.08685,0.08704,0.08395,0.08444,371
2005-01-10 00:00:00+00:00,0.08421,0.08450,0.08238,0.08257,429
2005-01-11 00:00:00+00:00,0.08310,0.08378,0.08253,0.08272,293
2005-01-12 00:00:00+00:00,0.08335,0.08433,0.08316,0.08346,308
2005-01-13 00:00:00+00:00,0.08418,0.08545,0.08418,0.08458,306
2005-01-14 00:00:00+00:00,0.08511,0.08580,0.08492,0.08580,198
2005-01-18 00:00:00+00:00,0.08592,0.08622,0.08524,0.08593,197
2005-01-19 00:00:00+00:00,0.08618,0.08638,0.08579,0.08638,154
2005-01-20 00:00:00+00:00,0.08633,0.08741,0.08614,0.08731,256
2005-01-21 00:00:00+00:00,0.08746,0.08766,0.08600,0.08659,254
2005-01-24 00:00:00+00:00,0.08714,0.08724,0.08646,0.08705,199
2005-01-25 00:00:00+00:00,0.08701,0.08789,0.08672,0.08780,167
2005-01-26 00:00:00+00:00,0.08804,0.09128,0.08804,0.09108,419
2005-01-27 00:00:00+00:00,0.09104,0.09104,0.08928,0.09056,339
2005-01-28 00:00:00+00:00,0.08963,0.08992,0.08836,0.08973,248
2005-01-31 00:00:00+00:00,0.09030,0.09070,0.08961,0.09050,301
2005-02-01 00:00:00+00:00,0.08839,0.08889,0.08751,0.08791,354
2005-02-02 00:00:00+00:00,0.08767,0.08767,0.08649,0.08679,285
2005-02-03 00:00:00+00:00,0.08654,0.08832,0.08566,0.08783,302
2005-02-04 00:00:00+00:00,0.08808,0.08946,0.08798,0.08946,164
2005-02-07 00:00:00+00:00,0.08776,0.08865,0.08727,0.08816,208
2005-02-08 00:00:00+00:00,0.08782,0.08950,0.08752,0.08901,215
2005-02-09 00:00:00+00:00,0.08906,0.09005,0.08886,0.08936,180
2005-02-10 00:00:00+00:00,0.08971,0.09041,0.08902,0.09041,209
2005-02-11 00:00:00+00:00,0.09046,0.09077,0.08948,0.09027,174
2005-02-14 00:00:00+00:00,0.08985,0.09015,0.08896,0.08946,202
2005-02-15 00:00:00+00:00,0.09030,0.09127,0.09001,0.09127,201
2005-02-16 00:00:00+00:00,0.09063,0.09063,0.08823,0.08910,367
2005-02-17 00:00:00+00:00,0.08885,0.09010,0.08875,0.08972,247
2005-02-18 00:00:00+00:00,0.08976,0.08976,0.08870,0.08871,217
2005-02-22 00:00:00+00:00,0.08753,0.09072,0.08753,0.09053,290
2005-02-23 00:00:00+00:00,0.09038,0.09096,0.08883,0.08980,348
2005-02-24 00:00:00+00:00,0.08858,0.08936,0.08839,0.08859,219
2005-02-25 00:00:00+00:00,0.08834,0.08872,0.08679,0.08766,289
2005-02-28 00:00:00+00:00,0.08750,0.08954,0.08721,0.08896,439
2005-03-01 00:00:00+00:00,0.08978,0.08978,0.08784,0.08784,292
2005-03-02 00:00:00+00:00,0.08739,0.08827,0.08710,0.08779,225
2005-03-03 00:00:00+00:00,0.08744,0.08773,0.08676,0.08705,244
2005-03-04 00:00:00+00:00,0.08690,0.08787,0.08574,0.08652,333
2005-03-07 00:00:00+00:00,0.08645,0.08693,0.08528,0.08548,340
2005-03-08 00:00:00+00:00,0.08610,0.08747,0.08610,0.08718,253
2005-03-09 00:00:00+00:00,0.08731,0.08819,0.08703,0.08751,232
2005-03-10 00:00:00+00:00,0.08785,0.08824,0.08717,0.08727,204
2005-03-11 00:00:00+00:00,0.08789,0.08965,0.08789,0.08946,281
2005-03-14 00:00:00+00:00,0.08968,0.09076,0.08929,0.09018,265
2005-03-15 00:00:00+00:00,0.08992,0.09022,0.08924,0.08925,247
2005-03-16 00:00:00+00:00,0.08909,0.08997,0.08909,0.08958,216
2005-03-17 00:00:00+00:00,0.08972,0.09021,0.08904,0.08953,187
2005-03-18 00:00:00+00:00,0.08869,0.08908,0.08810,0.08840,226
2005-03-21 00:00:00+00:00,0.08775,0.08775,0.08579,0.08579,317
2005-03-22 00:00:00+00:00,0.08593,0.08681,0.08514,0.08583,316
2005-03-23 00:00:00+00:00,0.08489,0.08568,0.08460,0.08470,240
2005-03-24 00:00:00+00:00,0.08484,0.08602,0.08484,0.08504,232
2005-03-28 00:00:00+00:00,0.08481,0.08589,0.08462,0.08462,190
2005-03-29 00:00:00+00:00,0.08544,0.08544,0.08387,0.08397,274
2005-03-30 00:00:00+00:00,0.08371,0.08460,0.08362,0.08392,257
2005-03-31 00:00:00+00:00,0.08543,0.08593,0.08524,0.08563,203
2005-04-01 00:00:00+00:00,0.08626,0.08656,0.08390,0.08390,280
2005-04-04 00:00:00+00:00,0.08442,0.08462,0.08294,0.08294,236
2005-04-05 00:00:00+00:00,0.08298,0.08486,0.08288,0.08437,261
2005-04-06 00:00:00+00:00,0.08490,0.08539,0.08391,0.08481,208
2005-04-07 00:00:00+00:00,0.08474,0.08584,0.08445,0.08584,188
2005-04-08 00:00:00+00:00,0.08617,0.08627,0.08370,0.08380,243
2005-04-11 00:00:00+00:00,0.08472,0.08482,0.08254,0.08254,222
2005-04-12 00:00:00+00:00,0.08278,0.08417,0.08218,0.08377,172
2005-04-13 00:00:00+00:00,0.08411,0.08411,0.08263,0.08273,147
2005-04-14 00:00:00+00:00,0.08286,0.08306,0.08068,0.08088,215
2005-04-15 00:00:00+00:00,0.08092,0.08102,0.07963,0.08013,190
2005-04-18 00:00:00+00:00,0.08070,0.08158,0.07992,0.08129,247
2005-04-19 00:00:00+00:00,0.08200,0.08268,0.08170,0.08249,188
2005-04-20 00:00:00+00:00,0.08241,0.08290,0.08202,0.08251,183
2005-04-21 00:00:00+00:00,0.08254,0.08303,0.08244,0.08244,153
2005-04-22 00:00:00+00:00,0.08246,0.08256,0.08139,0.08198,199
2005-04-25 00:00:00+00:00,0.08175,0.08205,0.08107,0.08195,161
2005-04-26 00:00:00+00:00,0.08207,0.08364,0.08178,0.08364,197
2005-04-27 00:00:00+00:00,0.08406,0.08504,0.08386,0.08426,247
2005-04-28 00:00:00+00:00,0.08408,0.08418,0.08330,0.08369,177
2005-04-29 00:00:00+00:00,0.08411,0.08509,0.08362,0.08509,249
2005-05-02 00:00:00+00:00,0.08497,0.08546,0.08468,0.08537,176
2005-05-03 00:00:00+00:00,0.08519,0.08529,0.08392,0.08392,268
2005-05-04 00:00:00+00:00,0.08394,0.08424,0.08306,0.08345,236
2005-05-05 00:00:00+00:00,0.08279,0.08288,0.08082,0.08102,283
2005-05-06 00:00:00+00:00,0.08094,0.08301,0.08075,0.08272,246
2005-05-09 00:00:00+00:00,0.08338,0.08348,0.08190,0.08230,231
2005-05-10 00:00:00+00:00,0.08232,0.08340,0.08203,0.08272,260
