time,open,high,low,close,volume
2005-01-02 00:00:00+00:00,80.21500,80.46000,80.11500,80.32000,928
2005-01-03 00:00:00+00:00,80.33000,80.38000,79.60000,79.82000,19251
2005-01-04 00:00:00+00:00,79.82000,80.38000,79.62000,79.90000,35611
2005-01-05 00:00:00+00:00,79.89000,80.08000,79.44000,79.51000,30426
2005-01-06 00:00:00+00:00,79.52000,80.06000,79.44000,79.96000,29324
2005-01-07 00:00:00+00:00,79.96000,79.98000,79.14000,79.34500,30024
2005-01-09 00:00:00+00:00,79.38500,79.51500,79.18500,79.39500,888
2005-01-10 00:00:00+00:00,79.40500,79.50000,78.94000,79.08000,22304
2005-01-11 00:00:00+00:00,79.09000,79.46000,78.64000,78.88000,28273
2005-01-12 00:00:00+00:00,78.88000,78.95000,77.95000,78.54000,29443
2005-01-13 00:00:00+00:00,78.54000,78.78000,78.20000,78.41000,27899
2005-01-14 00:00:00+00:00,78.41000,78.47000,77.14000,77.41500,32632
2005-01-16 00:00:00+00:00,77.41500,77.53500,77.28500,77.35500,1632
2005-01-17 00:00:00+00:00,77.35500,77.77000,77.13000,77.26000,23004
2005-01-18 00:00:00+00:00,77.27000,77.73000,77.01000,77.23000,33704
2005-01-19 00:00:00+00:00,77.24000,78.41000,77.23000,78.23000,33286
2005-01-20 00:00:00+00:00,78.23000,78.68000,77.92000,78.46000,33865
2005-01-21 00:00:00+00:00,78.46000,79.42000,78.30000,79.02500,29628
2005-01-23 00:00:00+00:00,78.96500,79.25500,78.89500,79.18500,1040
2005-01-24 00:00:00+00:00,79.18500,79.42000,78.87000,79.06000,27014
2005-01-25 00:00:00+00:00,79.06000,79.79000,78.97000,79.64000,33973
2005-01-26 00:00:00+00:00,79.64000,79.92000,79.22000,79.85000,32491
2005-01-27 00:00:00+00:00,79.85000,80.32000,79.75000,79.99000,34811
2005-01-28 00:00:00+00:00,79.99000,80.32000,79.75000,80.04500,27193
2005-01-30 00:00:00+00:00,80.18500,80.26500,80.03500,80.20500,1436
2005-01-31 00:00:00+00:00,80.20500,80.48000,80.00000,80.27000,27920
2005-02-01 00:00:00+00:00,80.26000,80.40000,79.87000,80.33000,28216
2005-02-02 00:00:00+00:00,80.32000,80.82000,80.06000,80.62000,36194
2005-02-03 00:00:00+00:00,80.62000,80.89000,80.29000,80.55000,31979
2005-02-04 00:00:00+00:00,80.55000,80.57000,79.90000,80.18500,30496
2005-02-06 00:00:00+00:00,80.17500,80.33500,80.01500,80.02500,2064
2005-02-07 00:00:00+00:00,80.02500,80.85000,79.86500,80.51000,28593
2005-02-08 00:00:00+00:00,80.51000,81.15000,80.22000,80.93000,27040
2005-02-09 00:00:00+00:00,80.93000,81.56000,80.64000,81.45000,29511
2005-02-10 00:00:00+00:00,81.45000,82.96000,81.40000,82.73000,32408
2005-02-11 00:00:00+00:00,82.74000,83.20000,82.57000,83.09500,18933
2005-02-13 00:00:00+00:00,82.98500,83.03500,82.81500,82.95500,1385
2005-02-14 00:00:00+00:00,82.95500,82.95500,82.27000,82.73000,25094
2005-02-15 00:00:00+00:00,82.73000,82.85000,82.05000,82.19500,31336
2005-02-16 00:00:00+00:00,82.19500,82.80000,82.09500,82.65000,33099
2005-02-17 00:00:00+00:00,82.65000,83.22000,82.55000,82.75000,29193
2005-02-18 00:00:00+00:00,82.75000,83.45000,82.60000,83.29500,24460
2005-02-20 00:00:00+00:00,83.31500,83.58500,83.31500,83.34500,1531
2005-02-21 00:00:00+00:00,83.34500,83.42000,83.11000,83.27000,16778
2005-02-22 00:00:00+00:00,83.27000,83.33000,82.41000,82.74000,29993
2005-02-23 00:00:00+00:00,82.74000,83.08000,82.30000,82.48000,35410
2005-02-24 00:00:00+00:00,82.49000,83.06000,82.44000,82.68000,36230
