time,open,high,low,close,volume
2005-01-03 00:00:00+00:00,105.04900,105.06200,105.00800,105.04600,193
2005-01-04 00:00:00+00:00,105.01400,105.04300,104.83900,104.85400,37
2005-01-05 00:00:00+00:00,104.83000,104.86100,104.75800,104.81900,247
2005-01-06 00:00:00+00:00,104.82700,104.91800,104.80200,104.91000,243
2005-01-07 00:00:00+00:00,104.90200,105.12700,104.74300,104.83600,574
2005-01-10 00:00:00+00:00,104.79000,104.81900,104.74000,104.79500,160
2005-01-11 00:00:00+00:00,104.78600,104.79300,104.72200,104.78300,137
2005-01-12 00:00:00+00:00,104.77500,104.85900,104.75000,104.81100,294
2005-01-13 00:00:00+00:00,104.81900,104.89400,104.79400,104.89400,227
2005-01-14 00:00:00+00:00,104.88600,104.88600,104.71900,104.75000,281
2005-01-18 00:00:00+00:00,104.73900,104.74400,104.67400,104.74400,234
2005-01-19 00:00:00+00:00,104.72800,104.78700,104.64800,104.78000,344
2005-01-20 00:00:00+00:00,104.78700,104.87900,104.74600,104.85500,313
2005-01-21 00:00:00+00:00,104.86200,104.96900,104.83800,104.95300,234
2005-01-24 00:00:00+00:00,104.91400,104.93700,104.84100,104.85700,161
2005-01-25 00:00:00+00:00,104.84800,104.85600,104.76800,104.82200,278
2005-01-26 00:00:00+00:00,104.82900,104.82900,104.73200,104.73200,214
2005-01-27 00:00:00+00:00,104.72400,104.73800,104.67500,104.71300,217
2005-01-28 00:00:00+00:00,104.69700,104.82000,104.69700,104.79600,327
2005-01-31 00:00:00+00:00,104.76500,104.76500,104.68500,104.73900,337
2005-02-01 00:00:00+00:00,104.73100,104.77600,104.69000,104.72000,263
2005-02-02 00:00:00+00:00,104.72700,104.75600,104.65400,104.65400,291
2005-02-03 00:00:00+00:00,104.66100,104.67600,104.61100,104.61100,256
2005-02-04 00:00:00+00:00,104.60300,104.78100,104.43700,104.71000,600
2005-02-07 00:00:00+00:00,104.69500,104.69500,104.64600,104.65200,204
2005-02-08 00:00:00+00:00,104.64400,104.65900,104.58700,104.64900,226
2005-02-09 00:00:00+00:00,104.64100,104.81000,104.60900,104.78700,304
2005-02-10 00:00:00+00:00,104.77800,104.80900,104.68100,104.68900,325
2005-02-11 00:00:00+00:00,104.68100,104.74200,104.59200,104.63100,302
2005-02-14 00:00:00+00:00,104.60000,104.61600,104.55800,104.57400,191
2005-02-15 00:00:00+00:00,104.58100,104.61100,104.54800,104.57100,247
2005-02-16 00:00:00+00:00,104.59300,104.66200,104.45800,104.46500,434
2005-02-17 00:00:00+00:00,104.47300,104.53300,104.43200,104.53200,211
2005-02-18 00:00:00+00:00,104.52400,104.54600,104.41200,104.42800,317
2005-02-22 00:00:00+00:00,104.42500,104.45400,104.39900,104.42200,210
2005-02-23 00:00:00+00:00,104.42900,104.49800,104.34800,104.40300,431
2005-02-24 00:00:00+00:00,104.39400,104.43200,104.31300,104.32100,325
2005-02-25 00:00:00+00:00,104.30500,104.33500,104.26400,104.30200,211
2005-02-28 00:00:00+00:00,104.18800,104.20200,104.04400,104.05200,222
2005-03-01 00:00:00+00:00,104.08300,104.13600,104.06700,104.11900,305
2005-03-02 00:00:00+00:00,104.11100,104.16400,104.06200,104.13900,256
2005-03-03 00:00:00+00:00,104.14700,104.20000,104.10500,104.13600,194
2005-03-04 00:00:00+00:00,104.12800,104.21300,104.01700,104.16500,310
2005-03-07 00:00:00+00:00,104.15800,104.18800,104.07700,104.07700,146
2005-03-08 00:00:00+00:00,104.08400,104.09900,103.98000,104.02700,221
2005-03-09 00:00:00+00:00,104.03400,104.05700,103.92900,103.92900,267
2005-03-10 00:00:00+00:00,103.93700,103.97400,103.88000,103.90300,390
2005-03-11 00:00:00+00:00,103.91000,103.93300,103.80600,103.82100,275
2005-03-14 00:00:00+00:00,103.81400,103.82900,103.76700,103.81200,183
2005-03-15 00:00:00+00:00,103.81900,103.87300,103.77800,103.77800,218
2005-03-16 00:00:00+00:00,103.78500,103.95500,103.75200,103.85300,330
2005-03-17 00:00:00+00:00,103.86800,103.98400,103.86000,103.92800,304
2005-03-18 00:00:00+00:00,103.92000,103.93500,103.84000,103.90100,185
2005-03-21 00:00:00+00:00,103.89500,103.89500,103.81500,103.86900,107
2005-03-22 00:00:00+00:00,103.86000,103.98300,103.61500,103.63000,506
2005-03-23 00:00:00+00:00,103.64600,103.68400,103.47200,103.61900,520
2005-03-24 00:00:00+00:00,103.62700,103.64900,103.56200,103.57000,179
2005-03-28 00:00:00+00:00,103.56000,103.56000,103.50300,103.52600,106
2005-03-29 00:00:00+00:00,103.53300,103.60200,103.51700,103.59300,176
2005-03-30 00:00:00+00:00,103.58500,103.63800,103.55900,103.60600,178
2005-03-31 00:00:00+00:00,103.59700,103.74400,103.57300,103.72800,340
2005-04-01 00:00:00+00:00,103.73500,103.94500,103.68600,103.84200,627
2005-04-04 00:00:00+00:00,103.82000,103.90400,103.76400,103.84100,209
2005-04-05 00:00:00+00:00,103.84800,103.87800,103.81400,103.84500,173
2005-04-06 00:00:00+00:00,103.86100,103.92900,103.83700,103.92800,192
2005-04-07 00:00:00+00:00,103.93600,103.97300,103.85500,103.85500,280
2005-04-08 00:00:00+00:00,103.86200,103.86900,103.76600,103.82000,220
2005-04-11 00:00:00+00:00,103.81400,103.85800,103.75700,103.85000,165
2005-04-12 00:00:00+00:00,103.84200,103.93400,103.74600,103.92500,277
2005-04-13 00:00:00+00:00,103.91700,104.02500,103.88500,104.00800,330
2005-04-14 00:00:00+00:00,104.01600,104.20100,104.00000,104.19300,378
2005-04-15 00:00:00+00:00,104.20800,104.31700,104.14400,104.30800,510
2005-04-18 00:00:00+00:00,104.29300,104.41700,104.18100,104.18900,451
2005-04-19 00:00:00+00:00,104.18000,104.34200,104.11600,104.30300,434
2005-04-20 00:00:00+00:00,104.28700,104.31500,104.07400,104.31500,586
2005-04-21 00:00:00+00:00,104.33100,104.33100,104.04600,104.07000,636
2005-04-22 00:00:00+00:00,104.06100,104.13800,104.05100,104.11300,218
2005-04-25 00:00:00+00:00,104.09900,104.12900,104.00300,104.04100,204
2005-04-26 00:00:00+00:00,104.04900,104.08700,103.95300,104.00700,253
