date,open,high,low,close,volume
2011-01-21,1283.6,1291.2,1282.1,1283.3,
2011-01-24,1283.3,1291.9,1282.5,1290.8,
2011-01-25,1288.2,1291.3,1281.1,1291.2,
2011-01-26,1292.0,1299.7,1292.0,1296.6,
2011-01-27,1297.5,1301.3,1294.4,1299.5,
2011-01-28,1299.6,1302.7,1275.1,1276.3,
2011-01-31,1276.5,1287.2,1276.5,1286.1,
2011-02-01,1289.1,1308.9,1289.1,1307.6,
2011-02-02,1305.9,1307.6,1302.6,1304.0,
2011-02-03,1302.8,1308.6,1294.8,1307.1,
2011-02-04,1307.0,1311.0,1301.7,1310.9,
2011-02-07,1311.8,1322.8,1311.8,1319.1,
2011-02-08,1318.8,1324.9,1316.0,1324.6,
2011-02-09,1322.5,1324.5,1314.9,1320.9,
2011-02-10,1318.1,1322.8,1311.7,1321.9,
2011-02-11,1318.7,1330.8,1316.1,1329.2,
2011-02-14,1328.7,1333.0,1326.9,1332.3,
2011-02-15,1330.4,1330.4,1324.6,1328.0,
2011-02-16,1329.5,1337.6,1329.5,1336.3,
2011-02-17,1334.4,1341.5,1331.0,1340.4,
2011-02-18,1340.4,1344.1,1338.1,1343.0,
2011-02-22,1338.9,1338.9,1312.3,1315.4,
2011-02-23,1315.4,1317.9,1299.6,1307.4,
2011-02-24,1307.1,1310.9,1294.3,1306.1,
2011-02-25,1307.3,1320.6,1307.3,1319.9,
2011-02-28,1321.6,1329.4,1320.6,1327.2,
2011-03-01,1328.6,1332.1,1306.1,1306.3,
2011-03-02,1305.5,1314.2,1302.6,1308.4,
2011-03-03,1312.4,1332.3,1312.4,1331.0,
2011-03-04,1330.7,1331.1,1312.6,1321.2,
2011-03-07,1322.7,1327.7,1304.0,1310.1,
2011-03-08,1311.1,1325.7,1306.9,1321.8,
2011-03-09,1319.9,1323.2,1312.3,1320.0,
2011-03-10,1315.7,1315.7,1294.2,1295.1,
2011-03-11,1293.4,1308.3,1292.0,1304.3,
2011-03-14,1301.2,1301.2,1286.4,1296.4,
2011-03-15,1288.5,1288.5,1261.1,1281.9,
2011-03-16,1279.5,1280.9,1249.1,1256.9,
2011-03-17,1261.6,1278.9,1261.6,1273.7,
2011-03-18,1276.7,1288.9,1276.2,1279.2,
2011-03-21,1281.7,1300.6,1281.7,1298.4,
2011-03-22,1298.3,1299.3,1292.7,1293.8,
2011-03-23,1292.2,1300.5,1284.1,1297.5,
2011-03-24,1300.6,1311.3,1297.7,1309.7,
2011-03-25,1311.8,1319.2,1310.2,1313.8,
2011-03-28,1315.4,1319.7,1310.2,1310.2,
2011-03-29,1309.4,1319.4,1305.3,1319.4,
2011-03-30,1321.9,1331.7,1321.9,1328.3,
2011-03-31,1327.4,1329.8,1325.0,1325.8,
2011-04-01,1329.5,1337.8,1328.9,1332.4,
2011-04-04,1333.6,1336.7,1329.1,1332.9,
2011-04-05,1332.0,1338.2,1330.0,1332.6,
2011-04-06,1335.9,1339.4,1331.1,1335.5,
2011-04-07,1334.8,1338.8,1326.6,1333.5,
2011-04-08,1336.2,1339.5,1322.9,1328.2,
2011-04-11,1329.0,1333.8,1321.1,1324.5,
2011-04-12,1322.0,1322.0,1309.5,1314.2,
2011-04-13,1314.0,1321.3,1309.2,1314.4,
2011-04-14,1311.1,1316.8,1302.4,1314.5,
2011-04-15,1314.5,1322.9,1313.7,1319.7,
2011-04-18,1313.3,1313.3,1294.7,1305.1,
2011-04-19,1306.0,1312.7,1304.0,1312.6,
2011-04-20,1319.1,1332.7,1319.1,1330.4,
2011-04-21,1333.2,1337.5,1332.8,1337.4,
2011-04-25,1337.1,1337.6,1331.5,1335.3,
2011-04-26,1336.8,1349.6,1336.8,1347.2,
2011-04-27,1348.4,1357.5,1344.3,1355.7,
2011-04-28,1353.9,1361.7,1353.6,1360.5,
2011-04-29,1360.1,1364.6,1358.7,1363.6,
2011-05-02,1365.2,1370.6,1358.6,1361.2,
2011-05-03,1359.8,1360.8,1349.5,1356.6,
2011-05-04,1355.9,1355.9,1341.5,1347.3,
2011-05-05,1344.2,1348.0,1329.2,1335.1,
2011-05-06,1340.2,1354.4,1335.6,1340.2,
2011-05-09,1340.2,1349.4,1338.6,1346.3,
2011-05-10,1348.3,1359.4,1348.3,1357.2,
2011-05-11,1354.5,1354.5,1336.4,1342.1,
2011-05-12,1339.4,1351.1,1332.0,1348.7,
2011-05-13,1348.7,1350.5,1333.4,1337.8,
2011-05-16,1334.8,1343.3,1327.3,1329.5,
2011-05-17,1326.1,1330.4,1318.5,1329.0,
2011-05-18,1328.5,1341.8,1326.6,1340.7,
2011-05-19,1342.4,1346.8,1336.4,1343.6,
2011-05-20,1342.0,1342.0,1330.7,1333.3,
2011-05-23,1333.1,1333.1,1312.9,1317.4,
2011-05-24,1317.7,1323.7,1313.9,1316.3,
2011-05-25,1316.4,1325.9,1311.8,1320.5,
2011-05-26,1320.6,1328.5,1314.4,1325.7,
2011-05-27,1325.7,1334.6,1325.7,1331.1,
2011-05-31,1331.1,1345.2,1331.1,1345.2,
2011-06-01,1345.2,1345.2,1313.7,1314.6,
2011-06-02,1314.6,1318.0,1305.6,1312.9,
2011-06-03,1312.9,1312.9,1297.9,1300.2,
2011-06-06,1300.3,1300.3,1284.7,1286.2,
2011-06-07,1286.3,1296.2,1284.7,1284.9,
2011-06-08,1284.6,1287.0,1277.4,1279.6,
2011-06-09,1279.6,1294.5,1279.6,1289.0,
2011-06-10,1288.6,1288.6,1268.3,1271.0,
2011-06-13,1271.3,1277.0,1265.6,1271.8,
2011-06-14,1272.2,1292.5,1272.2,1287.9,
2011-06-15,1287.9,1287.9,1261.9,1265.4,
2011-06-16,1265.5,1274.1,1258.1,1267.6,
2011-06-17,1268.6,1279.8,1267.4,1271.5,
2011-06-20,1271.5,1280.4,1267.6,1278.4,
2011-06-21,1278.4,1297.6,1278.4,1295.5,
2011-06-22,1295.5,1298.6,1286.8,1287.1,
2011-06-23,1286.6,1286.6,1262.9,1283.5,
2011-06-24,1283.0,1283.9,1267.2,1268.4,
2011-06-27,1268.4,1284.9,1267.5,1280.1,
2011-06-28,1280.2,1296.8,1280.2,1296.7,
2011-06-29,1296.8,1309.2,1296.8,1307.4,
2011-06-30,1307.6,1322.0,1307.6,1320.6,
2011-07-01,1320.6,1341.0,1318.2,1339.7,
2011-07-05,1339.6,1340.9,1334.3,1337.9,
2011-07-06,1337.6,1340.9,1330.9,1339.2,
2011-07-07,1339.6,1356.5,1339.6,1353.2,
2011-07-08,1352.4,1352.4,1333.7,1343.8,
2011-07-11,1343.3,1343.3,1316.4,1319.5,
2011-07-12,1319.6,1327.2,1313.3,1313.6,
2011-07-13,1314.4,1331.5,1314.4,1317.7,
2011-07-14,1317.7,1326.9,1306.5,1308.9,
2011-07-15,1308.9,1317.7,1307.5,1316.1,
2011-07-18,1315.9,1315.9,1295.9,1305.4,
2011-07-19,1307.1,1328.1,1307.1,1326.7,
2011-07-20,1328.7,1330.4,1323.7,1325.8,
2011-07-21,1325.7,1347.0,1325.7,1343.8,
2011-07-22,1343.8,1346.1,1336.9,1345.0,
2011-07-25,1344.3,1344.3,1331.1,1337.4,
2011-07-26,1337.4,1338.5,1329.6,1331.9,
2011-07-27,1331.9,1331.9,1303.5,1304.9,
2011-07-28,1304.8,1316.3,1299.2,1300.7,
2011-07-29,1300.1,1304.2,1282.9,1292.3,
2011-08-01,1292.6,1307.4,1274.7,1286.9,
2011-08-02,1286.6,1286.6,1254.0,1254.1,
2011-08-03,1254.3,1261.2,1234.6,1260.3,
2011-08-04,1260.2,1260.2,1199.5,1200.1,
2011-08-05,1200.3,1218.1,1168.1,1199.4,
2011-08-08,1198.5,1198.5,1119.3,1119.5,
2011-08-09,1120.2,1172.9,1101.5,1172.5,
2011-08-10,1171.8,1171.8,1118.0,1120.8,
2011-08-11,1121.3,1186.3,1121.3,1172.6,
2011-08-12,1172.9,1189.0,1170.7,1178.8,
2011-08-15,1178.9,1204.5,1178.9,1204.5,
2011-08-16,1204.2,1204.2,1180.5,1192.8,
2011-08-17,1192.9,1208.5,1184.4,1193.9,
2011-08-18,1189.6,1189.6,1131.0,1140.7,
2011-08-19,1140.5,1154.5,1122.1,1123.5,
2011-08-22,1123.6,1145.5,1121.1,1123.8,
2011-08-23,1124.4,1162.3,1122.9,1162.3,
2011-08-24,1162.2,1178.6,1156.3,1177.6,
2011-08-25,1176.7,1190.7,1155.5,1159.3,
2011-08-26,1158.8,1181.2,1135.9,1176.8,
2011-08-29,1177.9,1210.3,1177.9,1210.1,
2011-08-30,1209.8,1220.1,1195.8,1212.9,
2011-08-31,1213.0,1230.7,1209.3,1218.9,
2011-09-01,1219.1,1229.3,1203.8,1204.4,
2011-09-02,1203.9,1203.9,1170.6,1174.0,
2011-09-06,1174.0,1174.0,1140.1,1165.2,
2011-09-07,1165.8,1198.6,1165.8,1198.6,
2011-09-08,1198.0,1204.4,1183.3,1185.9,
2011-09-09,1185.4,1185.4,1148.4,1154.2,
2011-09-12,1153.5,1162.5,1136.1,1162.3,
2011-09-13,1162.6,1176.4,1157.4,1172.9,
2011-09-14,1173.3,1202.4,1162.7,1188.7,
2011-09-15,1189.4,1209.1,1189.4,1209.1,
2011-09-16,1209.2,1220.1,1204.5,1216.0,
2011-09-19,1215.0,1215.0,1188.4,1204.1,
2011-09-20,1204.5,1220.4,1201.3,1202.1,
2011-09-21,1203.6,1206.3,1166.2,1166.8,
2011-09-22,1164.6,1164.6,1114.2,1129.6,
2011-09-23,1128.8,1141.7,1121.4,1136.4,
2011-09-26,1136.9,1164.2,1131.1,1162.9,
2011-09-27,1163.3,1195.9,1163.3,1175.4,
2011-09-28,1175.4,1184.7,1150.4,1151.1,
2011-09-29,1151.7,1175.9,1139.9,1160.4,
2011-09-30,1159.9,1159.9,1131.3,1131.4,
2011-10-03,1131.2,1139.0,1098.9,1099.2,
2011-10-04,1097.4,1125.1,1074.8,1123.9,
2011-10-05,1124.0,1146.1,1115.7,1144.0,
2011-10-06,1144.1,1165.6,1134.9,1165.0,
2011-10-07,1165.0,1171.4,1150.3,1155.5,
2011-10-10,1158.2,1194.9,1158.2,1194.9,
2011-10-11,1194.6,1199.2,1187.3,1195.5,
2011-10-12,1196.2,1220.3,1196.2,1207.3,
2011-10-13,1207.0,1207.5,1190.6,1203.7,
2011-10-14,1205.7,1224.6,1205.7,1224.6,
2011-10-17,1224.5,1224.5,1198.6,1200.9,
2011-10-18,1200.8,1233.1,1191.5,1225.4,
2011-10-19,1223.5,1229.6,1206.3,1209.9,
2011-10-20,1211.1,1219.5,1197.3,1215.4,
2011-10-21,1215.4,1239.0,1215.4,1238.3,
2011-10-24,1238.7,1256.6,1238.7,1254.2,
2011-10-25,1254.2,1254.2,1226.8,1229.1,
2011-10-26,1229.2,1246.3,1221.1,1242.0,
2011-10-27,1244.0,1292.7,1244.0,1284.6,
2011-10-28,1284.4,1287.1,1277.0,1285.1,
2011-10-31,1285.0,1285.0,1253.2,1253.3,
2011-11-01,1251.0,1251.0,1215.4,1218.3,
2011-11-02,1219.6,1242.5,1219.6,1237.9,
2011-11-03,1238.3,1263.2,1234.8,1261.2,
2011-11-04,1260.8,1260.8,1238.9,1253.2,
2011-11-07,1253.2,1261.7,1240.8,1261.1,
2011-11-08,1261.1,1277.6,1255.0,1275.9,
2011-11-09,1275.2,1275.2,1226.6,1229.1,
2011-11-10,1229.6,1246.2,1227.7,1239.7,
2011-11-11,1240.1,1267.0,1240.1,1263.8,
2011-11-14,1263.8,1263.8,1246.7,1251.8,
2011-11-15,1251.7,1264.3,1244.3,1257.8,
2011-11-16,1257.8,1259.6,1235.7,1236.9,
2011-11-17,1236.6,1237.7,1209.4,1216.1,
2011-11-18,1216.2,1223.5,1211.4,1215.7,
2011-11-21,1215.6,1215.6,1183.2,1193.0,
2011-11-22,1193.0,1196.8,1181.7,1188.0,
2011-11-23,1187.5,1187.5,1161.8,1161.8,
2011-11-25,1161.4,1172.7,1158.7,1158.7,
2011-11-28,1158.7,1197.3,1158.7,1192.6,
2011-11-29,1192.6,1203.7,1191.8,1195.2,
2011-11-30,1196.7,1247.1,1196.7,1247.0,
2011-12-01,1246.9,1251.1,1239.7,1244.6,
2011-12-02,1246.0,1260.1,1243.3,1244.3,
2011-12-05,1244.3,1266.7,1244.3,1257.1,
2011-12-06,1257.2,1266.0,1253.0,1258.5,
2011-12-07,1258.1,1267.1,1244.8,1261.0,
2011-12-08,1260.9,1260.9,1231.5,1234.3,
2011-12-09,1234.5,1258.3,1234.5,1255.2,
2011-12-12,1255.1,1255.1,1227.3,1236.5,
2011-12-13,1236.8,1249.9,1219.4,1225.7,
2011-12-14,1225.7,1225.7,1209.5,1211.8,
2011-12-15,1212.1,1225.6,1212.1,1215.8,
2011-12-16,1216.1,1231.0,1215.2,1219.7,
2011-12-19,1219.7,1224.6,1202.4,1205.3,
2011-12-20,1205.7,1242.8,1205.7,1241.3,
2011-12-21,1241.3,1245.1,1229.5,1243.7,
2011-12-22,1243.7,1255.2,1243.7,1254.0,
2011-12-23,1254.0,1265.4,1254.0,1265.3,
2011-12-27,1265.0,1269.4,1262.3,1265.4,
2011-12-28,1265.4,1265.8,1248.6,1249.6,
2011-12-29,1249.8,1263.5,1249.8,1263.0,
2011-12-30,1262.8,1264.1,1257.5,1257.6,
2012-01-03,1258.9,1284.6,1258.9,1277.1,
2012-01-04,1277.0,1278.7,1268.1,1277.3,
2012-01-05,1277.3,1283.1,1265.3,1281.1,
2012-01-06,1280.9,1281.8,1273.3,1277.8,
2012-01-09,1277.8,1282.0,1274.6,1280.7,
2012-01-10,1280.8,1296.5,1280.8,1292.1,
2012-01-11,1292.0,1293.8,1285.4,1292.5,
2012-01-12,1292.5,1296.8,1285.8,1295.5,
2012-01-13,1294.8,1294.8,1277.6,1289.1,
2012-01-17,1290.2,1303.0,1290.2,1293.7,
2012-01-18,1293.7,1308.1,1291.0,1308.0,
2012-01-19,1308.1,1315.5,1308.1,1314.5,
2012-01-20,1314.5,1315.4,1309.2,1315.4,
2012-01-23,1315.3,1322.3,1309.9,1316.0,
2012-01-24,1316.0,1316.0,1306.1,1314.7,
2012-01-25,1314.4,1328.3,1307.7,1326.1,
2012-01-26,1326.3,1333.5,1313.6,1318.4,
2012-01-27,1318.3,1320.1,1311.7,1316.3,
2012-01-30,1316.2,1316.2,1300.5,1313.0,
2012-01-31,1313.5,1321.4,1306.7,1312.4,
2012-02-01,1312.4,1330.5,1312.4,1324.1,
2012-02-02,1324.2,1329.2,1321.6,1325.5,
